20526433,Arma 3,42964210,"Gud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game, GG,  gg g gg g ggArma 3 Hardcore gameGud Game,",1529753126,1529753126,True,1,2,0,True,False,76561198093707086,79,6,80732,236,61545
16606584,ARK: Survival Evolved,32797677,Just bad.,1498445783,1498445783,False,0,1,0,True,True,76561197988327132,296,23,126,0,126
20343387,SOULCALIBUR VI,72533666,"I have mixed feelings. I have always loved the series, and the gameplay is clean and well done in this one. The animation is beautiful too. But I'm infuriated that they are charging me 80$ CAD for part of a game. They want me to pay an extra 7$ per character they randomly took out and they call it a DLC, despite it still being in the game, just not selectable. They did the same with the character creator, in that they removed a lot of items and you need to buy them as ""DLC"".
And even with the full content, Soul Calibur 3 still had more weapons to choose from for custom characters than this one.
I am pretty disappointed in this one, and that's coming from a die-hard fan.",1594517629,1594517629,False,95,3,0,True,False,76561198094954329,111,4,1326,0,1116
8333968,Phasmophobia,81315878,Addicting,1606793086,1606793086,True,1,0,0,True,True,76561198432952990,5,1,2797,0,681
3511027,Super Meat Boy,23409035,"SMB is a 2d platformer that gets pretty hard pretty fast. Since the controls are one of the best ones I've ever seen, you don't feel like it's the games fault, when you die. Once you start to really get the hang of the game and how it flows, you simply can't stop playing a level until you beat it.

If a level is still too hard to complete, you can use one of the great other characters you can unlock in the game, which all have unique abilities. It really mixes the game up.

Bottom line is, Super Meat Boy is one of the best games ever made (imo) and i can whole heartedly recommend this game.",1465164834,1465164834,True,1,1,0,True,False,76561198052791399,1072,6,2673,0,2655
15713186,The Elder Scrolls Online,76473191,"Really good fun MMO, even its free version, with beautiful landscapes and lots to do.",1600944557,1600944557,True,0,0,0,True,False,76561198079248538,69,3,2594,0,2256
7436635,Rust,63942385,"While it takes a while to get decent at, and you will die, a lot, its a fun game.",1582389157,1582389157,True,0,0,0,False,False,76561198060226546,21,3,82892,90,68423
1173075,Garry's Mod,54339204,Creative mode. Fun. DO what you want. Kill your friends. Fun.,1564318677,1564318677,True,0,0,0,True,False,76561198297343276,17,6,1139,0,1098
7123152,Among Us,75907391,An absolute blast to play with a handful of friends. Sanctioned betrayal is... extremely satisfying.,1600002955,1600002955,True,0,0,0,True,False,76561197997309631,205,4,4384,0,363
8273720,Hades,62605052,"It's a gorgeous game. i resisted because it's not complete, but then a great sale came up with the soundtrack and I caved. I love the type of game as well as the amount of character dialogue in the game that deepens the playthrough each time. I wonder how much more it will change? I love Transistor and Pyre. Glad to see another great title from Supergiant.",1580272978,1580272978,True,1,0,0,True,True,76561198167799885,36,1,7597,0,378
4847214,GOD EATER 3,67976680,"this game is good. i love how the world looks like and how great the graphis are. worth the full price. but i gotta say, in terms of how the story goes, the 2nd game is better. other than the storyline, this game reigns supreme",1587795111,1587795111,True,0,0,0,True,False,76561198087049939,90,36,1892,0,1887
12287060,DOOM,82103057,a great game to unwind after a long hard day at the office,1607716128,1607716128,True,3,0,0,True,False,76561198088341748,392,47,298,0,252
11529049,There Is No Game: Wrong Dimension,81797905,the best point-and-click,1607368629,1607368629,True,0,0,0,True,False,76561199086579279,13,6,368,0,339
20653532,My Time At Portia,62393421,"If you like Harvest Moon or Stardew Valley, you will enjoy playing this game.  It's lots of fun and they seem to still be adding content to it.",1579970887,1579970887,True,0,0,0,True,False,76561198049624963,139,14,16847,0,14048
9080688,Slime Rancher,21533738,"This game is insanely addictive. If you have ever played Harvest Moon, this will be familiar to you. Only more colorful and slimey! It runs well even on my crappy lap top (on lowest graphics-which still look amazing). This is one of those multitasking/managing games with a bit of adventure thrown in. It's pretty easy and very relaxed with just a touch of danger. I had so many slimes I had to turn them all into Largos to save space! Can't wait for the next update! I am hoping the ranch will be expanded in the future as well.",1456693732,1456693732,True,0,0,0,True,True,76561198286128082,1,1,5662,0,522
16336526,ARK: Survival Evolved,84577714,WTF!,1610490270,1610490270,True,0,0,0,True,False,76561198162548735,104,37,4554,2,4554
2407565,Subnautica,38181543,"This game does the amazing job of mixing the awe of exploration with the terror of going into the unknown depths.  The devs are continually releasing new updates with new content, bug fixes, and other things.  This game is what every other early access wishes it could be.",1512829566,1512829566,True,0,0,0,True,True,76561198013614696,431,4,3487,0,2284
6728075,Among Us,83059998,Game is fun and hilarious. Great for quick sessions or long plays.,1608836272,1608836272,True,0,0,0,True,False,76561198013910513,175,2,1516,8,1464
4199838,Euro Truck Simulator 2,67323797,pedro on lemmik,1586900514,1586900514,True,0,0,0,False,False,76561198057994085,18,1,7492,0,7455
20290200,Football Manager 2019,46859340,10/10,1543111571,1543111571,True,0,0,0,True,False,76561198036540181,414,1,7977,0,3140
8980915,Resident Evil 2,59797703,Awesome Game!!!!,1576282054,1576282054,True,0,0,0,True,False,76561198872630669,37,1,4565,297,1551
11754276,American Truck Simulator,81691441,why are there no female profile pics?,1607212671,1607212671,True,0,0,0,True,False,76561198822932223,23,1,4871,0,459
1030501,Garry's Mod,68357826,"ما غریبه ای نیستیم که دوست داشته باشیم
شما قوانین را می دانید و من هم همینطور
تعهد کامل همان چیزی است که من به آن فکر می کنم
شما این را از هیچ کس دیگری دریافت نمی کنید
من فقط می خواهم به شما بگویم چه احساسی دارم
باید متوجه شوید
هرگز تسلیم نخواهی شد
هرگز تو را رها نخواهم کرد
هرگز به اطراف خود فرار نکنید و شما را بیابانی نکنید
هرگز به شما گریه نمی کند
هرگز خداحافظی نکنید
هرگز دروغ نگو و به شما آسیب نرساند
ما مدتهاست که یکدیگر را می شناسیم
قلب شما درد کرده است اما خیلی خجالتی هستید که آن را بگویید
در داخل هر دوی ما می دانیم چه اتفاقی افتاده است
ما بازی را می دانیم و می خواهیم آن را بازی کنیم
و اگر از من بپرسید من چه احساسی دارم
به من نگو ​​که خیلی کور هستی برای دیدن
هرگز تسلیم نخواهی شد
هرگز تو را رها نخواهم کرد
هرگز به اطراف خود فرار نکنید و شما را بیابانی نکنید
هرگز به شما گریه نمی کند
هرگز خداحافظی نکنید
هرگز دروغ نگو و به شما آسیب نرساند
هرگز تسلیم نخواهی شد
هرگز تو را رها نخواهم کرد
هرگز به اطراف خود فرار نکنید و شما را بیابانی نکنید
هرگز به شما گریه نمی کند
هرگز خداحافظی نکنید
هرگز دروغ نگو و به شما آسیب نرساند
هرگز نخواهی داد ، هرگز نخواهی داد
(تسلیم شوید)
(اوه) هرگز نخواهی داد ، هرگز نخواهی داد
(تسلیم شوید)
ما مدتهاست که یکدیگر را می شناسیم
قلب شما درد کرده است اما خیلی خجالتی هستید که آن را بگویید
در داخل هر دوی ما می دانیم چه اتفاقی افتاده است
ما بازی را می دانیم و می خواهیم آن را بازی کنیم
من فقط می خواهم به شما بگویم چه احساسی دارم
باید متوجه شوید
هرگز تسلیم نخواهی شد
هرگز تو را رها نخواهم کرد
هرگز به اطراف خود فرار نکنید و شما را بیابانی نکنید
هرگز به شما گریه نمی کند
هرگز خداحافظی نکنید
هرگز دروغ نگو و به شما آسیب نرساند
هرگز تسلیم نخواهی شد
هرگز تو را رها نخواهم کرد
هرگز به اطراف خود فرار نکنید و شما را بیابانی نکنید
هرگز به شما گریه نمی کند
هرگز خداحافظی نکنید
هرگز دروغ نگو و به شما آسیب نرساند
هرگز تسلیم نخواهی شد
هرگز تو را رها نخواهم کرد
هرگز به اطراف خود فرار نکنید و شما را بیابانی نکنید
هرگز به شما گریه نمی کند
",1588331474,1588331474,True,0,1,0,True,False,76561198990730960,76,3,21863,453,9802
11889302,STAR WARS™ Empire at War: Gold Pack,61717158,great wish there was anotherone,1578793870,1578793870,True,0,0,0,True,False,76561198132057788,20,2,5897,169,3859
1040942,Garry's Mod,67316432,"this is game a that is very good, it is fun",1586891912,1586891912,True,0,0,0,True,False,76561198392676497,6,1,7058,0,6361
8389446,Phasmophobia,79733989,"Honestly, such a fantastic horror game. This game deserves all the praise it gets. For an early access game, this is outstanding, I highly recommend getting this game, it is so worth the price. Also get you someone to play this game with, it is so much fun with friends and having people to play it with. I can't wait for what they do in the full release of this. if you enjoy co-op horror games, this is a must have.",1606181166,1606181166,True,1,0,0,True,True,76561198941484698,131,13,1080,0,744
21001152,Just Cause 4,47294753,NICE GAME FAM!!!! BUT NEEDS SOME BUG FIXES XDDDDD,1543945128,1543945128,True,0,0,0,True,False,76561198802420952,59,4,2802,0,940
15536275,Monster Hunter: World,61240569,"decent amount of content, good learning curve and cats cook you dinner and for once are actually kinda useful",1578087078,1578087078,True,0,0,0,True,False,76561198102162363,24,6,23134,3353,3086
2347269,Subnautica,57846956,The saddest horror game known to giant alien fish.,1574726249,1592851644,True,0,0,0,True,False,76561198220323073,20,7,12261,43,12217
16279933,Kingdom Come: Deliverance,40385821,i like it,1519559695,1519559695,True,1,0,0,True,False,76561198408724168,84,13,9974,0,3122
17288156,Fallout 4,21334041,"I expected more from bethesda. Alot more for $80. Literally quadriple the size of the map and maybe you can have enough for a decent game. 
on the positive the cheats for the game is the only way you can have fun. Plus the story has one twist and nothing else.",1455953019,1455953019,False,2,1,0,False,False,76561198118913518,52,5,1364,0,1364
7812895,Rust,8987791,Sweet game in alpha...can't wait for release.,1391633404,1391633404,True,0,0,0,True,True,76561198012358597,101,1,32531,0,11869
16547154,ARK: Survival Evolved,46219700,Very NIce game love it,1542877474,1542877474,True,0,1,0,True,False,76561198285230733,24,3,9481,0,1079
7172336,Among Us,74199694,"very fun. 

edit: you can't play this game only on public.  Use discord to find a community to play with.  I would personally suggest the nutters.  discord.gg/jellypeanut the ranked among us is very high quality",1597255638,1605469395,True,0,0,0,True,False,76561197969957915,11,4,33301,546,543
19445000,PAYDAY 2,14915562,Very nice and addicting game! Many options and u actually feel like u are planning the heist it self. But need to take more of fan suggestions! We need more weapon of different category and camo for weapons.,1426488951,1426488951,True,0,0,0,True,False,76561198145550946,26,1,12660,0,8079
19054180,PAYDAY 2,82745003,cool game for robbery and definently better than gaynite (aka Fortnite) bluagh disgusting fortnite,1608451028,1608451028,True,0,0,0,True,False,76561198295396430,10,5,5697,143,5548
14474865,PLAYERUNKNOWN'S BATTLEGROUNDS,49851401,"After nearly update, my game automatic change sever. I can't play in another sever not SEA. It have high ping. Please fix it.",1553955030,1553955030,True,1,0,0,True,False,76561198387170595,2,1,70050,0,50142
8371231,Phasmophobia,80224374,Met a very nice ghost who did everything we asked him to do and then we left him alone. Thank you Charles Martinez for being a helpful ghost.,1606384865,1606384865,True,0,1,0,True,True,76561198103854637,111,3,891,129,640
11373945,The Elder Scrolls V: Skyrim,13707268,Its AWESOME,1419921874,1439946307,True,0,0,0,True,False,76561198145072434,76,2,4108,0,574
5066296,Sekiro™: Shadows Die Twice,73236492,"What can I say it's FromSoftware. Having played all of the souls games I have to say I've had a blast playing through this game. Although it being quite different when it comes to the combat compared to souls, having to rely on the parrying mechanic in order to bring down enemies posture was at first quite difficult to adjust, but once mastered it's a hell of a lot of fun. Of course you'll die many..many times but it's soo satisifying landing those death blows. If your on the fence about getting this game and worried it's too hard I recommend waiting for it to be on sale, because you wouldn't want to miss out on a great game. But if your willing to drop the $60 I say do it, your rewarded with an awesome story, beautiful cutscenes, a unique atmosphere, brutal but creative boss fights and a fun time.",1595640065,1596254377,True,0,0,0,True,False,76561198101195819,61,1,2182,0,1784
12976468,Grand Theft Auto V,67034087,+,1586534947,1586534947,True,0,0,0,True,False,76561198134162882,35,2,5292,0,2107
10363001,Dead Cells,42180248,Wonderful game!,1527007128,1527007128,True,1,0,0,True,True,76561197969219270,200,7,1085,0,699
10555731,Divinity: Original Sin 2,74549862,"I got really into it then realised that it made me kind of depressed and started feeling pointless.
Combat, dialogue, story 20/10
feeling of depression and existential crisis 0/10",1597826823,1597826823,True,0,0,0,True,False,76561198328206090,98,19,2798,0,2798
17858418,Pillars of Eternity II: Deadfire,46876540,Wonderful story and improved combat system compared to the first game.  Love this series and the quality is great.,1543126029,1543126029,True,0,0,0,True,False,76561197962020710,220,4,6715,0,4291
11996842,BeamNG.drive,51662118,This is one of the games I love the most when it comes to casual racing games. Very realistic Soft physics and endless customisation thanks to the mods!,1561784582,1561784582,True,0,0,0,True,True,76561198090110674,68,1,43640,662,28355
17104725,FINAL FANTASY XV WINDOWS EDITION,85160682,Bro Simulator - it's like having friends again,1611343956,1611343956,True,0,0,0,True,False,76561197995346140,146,5,2142,673,2122
2948108,The Forest,36625443,Good multiplayer game,1511104023,1511104023,True,1,0,0,True,True,76561198361588038,12,1,2860,0,1602
18554846,Terraria,69293718,"yeeeeees! good game, got over 700 hours in the game and still playing. very much fun for not much money!!",1589705253,1589705253,True,0,0,0,True,False,76561197986688893,126,28,46579,0,43130
5787442,Stardew Valley,37385702,This game is surprisingly good! It has a lot of depth and varied mechanics. Gives you a lot of things to check off as you're playing it.,1511546078,1511546078,True,0,0,0,True,False,76561198007107639,565,11,4211,0,2243
9407252,BattleBlock Theater,36452410,Great co op game to play with a friend. I would reccomend to get it only if you have someone to play with.,1510431066,1510431066,True,0,0,0,True,False,76561198163458605,61,19,191,0,114
10239262,Rocket League,20520322,"What a purchase!
WOW!
What a purchase!
What a purchase!
Nice buy!
Nice buy!
No problem.",1452770187,1452770187,True,0,1,0,False,False,76561198067962663,92,6,51298,0,6800
17005273,Frostpunk,44903917,"Interesting take on a city builder, makes you feel invested in your people's lives. Learning curve is a little steep and I haven't gotten into late game yet to know if it holds your interest. Definitely spent quite a few hours on it already though.",1537750769,1537750769,True,0,0,0,True,False,76561198066596109,29,2,1382,0,588
16542568,ARK: Survival Evolved,47107547,"Tons of fun, a lot of interesting environment to explore, definitely better with friends!",1543301017,1543301017,True,3,0,0,True,False,76561198448751277,121,1,19440,0,12279
11589276,Dying Light,68654806,"Dying light is an average, open world, zombie FPS, with a lame story, really good parkour system, and a downright dislikeable protagonist.

So why do I recommend it?

The game's crowning feature is that just about the entire thing is playable in co-op, I had a blast playing through this with a couple buddies and if you can get a few friends to buy it with you, you will most likely have a blast too.  

If you plan to play it solo, maybe pass this one up, or wait for a deep discount.",1588740643,1588740643,True,0,0,0,True,False,76561198039576913,243,30,2091,0,2091
19661900,The Sims(TM) 3,76044450,i love,1600214913,1600214913,True,0,0,0,True,False,76561198360257642,6,2,2607,0,1608
9820907,Rocket League,76621963,BEST GAME EVER,1601156511,1601156511,True,0,0,0,False,False,76561198257980155,45,3,7128,0,5521
5675159,Stardew Valley,60359076,"Absolutely fantastic, go check it out!",1577067131,1577067131,True,0,0,0,False,False,76561198018446175,1448,497,578,0,578
2730287,A Hat in Time,61036573,Great gameplay and good story so far,1577856532,1577856532,True,0,0,0,True,False,76561198243517034,246,13,1474,0,516
6888546,Among Us,78218353,Good,1603773249,1603773249,True,0,0,0,True,False,76561199088132673,1,1,911,0,514
7015594,Among Us,76773929,Really fun game,1601401912,1601401912,True,0,0,0,True,False,76561198000073191,460,5,778,0,239
9592350,Undertale,52287101,"Incredible game
Especially if you enjoy a good story/ world building",1561864634,1561864634,True,0,0,0,True,False,76561198037198292,400,13,3563,0,3563
